hprd_interaction_id	interactor_hprd_id	interactor_geneSymbol	interactor_refseq_id	experiment_type	reference_id
COM_700	06794	RBX1	NP_055063.1	in vitro;in vivo	11384984
COM_700	10102	LRRC41	NP_006360.3	in vitro;in vivo	11384984
COM_700	15680	WSB1	NP_056441.6	in vitro;in vivo	11384984
COM_702	01905	VHL	NP_000542.1	in vitro;in vivo	9122164
COM_702	02874	TCEB2	NP_996896.1	in vitro;in vivo	9122164
COM_702	02875	TCEB1	NP_005639.1	in vitro;in vivo	9122164
COM_702	06786	CUL2	NP_003582.2	in vitro;in vivo	9122164
COM_703	01905	VHL	NP_000542.1	in vitro;in vivo	7660130,10449727,12004076,10535940
COM_703	02875	TCEB1	NP_005639.1	in vitro;in vivo	7660130,10449727,12004076,10535940
COM_703	02874	TCEB2	NP_996896.1	in vitro;in vivo	7660130,10449727,12004076,10535940
COM_703	06786	CUL2	NP_003582.2	in vitro;in vivo	7660130,10449727,12004076,10535940
COM_704	01968	FANCD2	NP_149075.2	in vivo	12607005,12607003
COM_704	02889	MRE11A	NP_005582.1	in vivo	12607005,12607003
COM_704	04050	NBN	NP_002476.2	in vivo	12607005,12607003
COM_704	04950	RAD50	NP_005723.2	in vivo	12607005,12607003
COM_704	06347	ATM	NP_000042.3	in vivo	12607005,12607003
COM_704	16252	MDC1	NP_055456.2	in vivo	12607005,12607003
COM_705	01975	GLB1	NP_000395.2	in vitro;in vivo	8910459
COM_705	02020	CTSA	NP_000299.2	in vitro;in vivo	8910459
COM_705	08357	GALNS	NP_000503.1	in vitro;in vivo	8910459
COM_705	09751	NEU1	NP_000425.1	in vitro;in vivo	8910459
COM_706	01989	CYBA	NP_000092.2	in vitro;in vivo	11258927,9083043,11893732,7938008
COM_706	02382	CYBB	NP_000388.2	in vitro;in vivo	11258927,9083043,11893732,7938008
COM_706	03289	NCF4	NP_038202.2	in vitro;in vivo	11258927,9083043,11893732,7938008
COM_706	03627	RAC1	NP_061485.1	in vitro;in vivo	11258927,9083043,11893732,7938008
COM_708	01989	CYBA	NP_000092.2	in vitro	12716910,12657628
COM_708	02203	NOX1	NP_008983.2	in vitro	12716910,12657628
COM_708	03627	RAC1	NP_061485.1	in vitro	12716910,12657628
COM_708	14834	NOXO1	NP_751908.1	in vitro	12716910,12657628
COM_708	17644	NOXA1	NP_006638.1	in vitro	12716910,12657628
COM_71	00150	GRB2	NP_002077.1	in vitro	9716598
COM_71	01320	CBL	NP_005179.2	in vitro	9716598
COM_71	03362	LCP2	NP_005556.1	in vitro	9716598
COM_711	02006	DLD	NP_000099.2	in vitro	14638692
COM_711	10578	DLAT	NP_001922.2	in vitro	14638692
COM_711	02002	PDHX	NP_003468.2	in vitro	14638692
COM_711	02420	PDHA1	NP_000275.1	in vitro	14638692
COM_717	02094	XIAP	NP_001158.2	in vitro	11230124
COM_717	02799	CASP3	NP_004337.2	in vitro	11230124
COM_717	03755	APAF1	NP_863651.1	in vitro	11230124
COM_717	03756	CASP9	NP_001220.2	in vitro	11230124
COM_718	02098	NONO	NP_031389.3	in vivo	11525732
COM_718	05270	MATR3	NP_061322.2	in vivo	11525732
COM_718	07284	SFPQ	NP_005057.1	in vivo	11525732
COM_719	02101	SSR4	NP_006271.1	in vitro	7916687,10471800
COM_719	02923	SSR2	NP_003136.1	in vitro	7916687,10471800
COM_719	02924	SSR1	NP_003135.2	in vitro	7916687,10471800
COM_719	16206	SSR3	NP_009038.1	in vitro	7916687,10471800
COM_72	00150	GRB2	NP_002077.1	in vitro;in vivo	8943348
COM_72	01429	PDGFRA	NP_006197.1	in vitro;in vivo	8943348
COM_72	01470	PTPN11	NP_002825.3	in vitro;in vivo	8943348
COM_720	03007	DLG1	NP_004078.2	in vitro;in vivo	15024025,14960569
COM_720	03879	APBA1	NP_001154.2	in vitro;in vivo	15024025,14960569
COM_720	04542	LIN7A	NP_004655.1	in vitro;in vivo	15024025,14960569
COM_720	02164	CASK	NP_003679.2	in vitro;in vivo	15024025,14960569
COM_720	09083	KCNJ12	NP_066292.2	in vitro;in vivo	15024025,14960569
COM_722	02174	EIF1AX	NP_001403.1	in vitro	11447110
COM_722	03109	RAN	NP_006316.1	in vitro	11447110
COM_722	13742	IPO13	NP_055467.3	in vitro	11447110
COM_724	02183	TBL1X	NP_005638.1	in vitro;in vivo	11931768
COM_724	02910	NCOR2	NP_006303.3	in vitro;in vivo	11931768
COM_724	02911	NCOR1	NP_006302.2	in vitro;in vivo	11931768
COM_724	08950	HDAC3	NP_003874.2	in vitro;in vivo	11931768
COM_724	11878	GPS2	NP_004480.1	in vitro;in vivo	11931768
COM_725	02183	TBL1X	NP_005638.1	in vitro	12628926
COM_725	02911	NCOR1	NP_006302.2	in vitro	12628926
COM_725	03695	CORO2A	NP_003380.3	in vitro	12628926
COM_725	08950	HDAC3	NP_003874.2	in vitro	12628926
COM_725	11878	GPS2	NP_004480.1	in vitro	12628926
COM_726	02183	TBL1X	NP_005638.1	in vitro	12628926
COM_726	02911	NCOR1	NP_006302.2	in vitro	12628926
COM_726	03695	CORO2A	NP_003380.3	in vitro	12628926
COM_726	08950	HDAC3	NP_003874.2	in vitro	12628926
COM_726	11878	GPS2	NP_004480.1	in vitro	12628926
COM_726	15476	TBL1XR1	NP_078941.2	in vitro	12628926
COM_727	02183	TBL1X	NP_005638.1	in vitro;in vivo	11931768
COM_727	02911	NCOR1	NP_006302.2	in vitro;in vivo	11931768
COM_727	08950	HDAC3	NP_003874.2	in vitro;in vivo	11931768
COM_727	09246	HDAC5	NP_001015053.1	in vitro;in vivo	11931768
COM_727	11878	GPS2	NP_004480.1	in vitro;in vivo	11931768
COM_729	02183	TBL1X	NP_005638.1	in vivo	11389839
COM_729	07316	CACYBP	NP_055227.1	in vivo	11389839
COM_729	03736	SIAH1	NP_001006611.1	in vivo	11389839
COM_729	03255	SKP1	NP_733779.1	in vivo	11389839
COM_73	00150	GRB2	NP_002077.1	in vitro;in vivo	9632781
COM_73	01470	PTPN11	NP_002825.3	in vitro;in vivo	9632781
COM_73	06372	FRS2	NP_006645.3	in vitro;in vivo	9632781
COM_730	02224	UBQLN2	NP_038472.2	in vivo	10983987
COM_730	03375	UBE3A	NP_000453.2	in vivo	10983987
COM_730	04170	PSMA1	NP_683877.1	in vivo	10983987
COM_730	04171	PSMA6	NP_002782.1	in vivo	10983987
COM_730	05440	UBQLN1	NP_038466.2	in vivo	10983987
COM_730	08907	PSMA2	NP_002778.1	in vivo	10983987
COM_731	02247	UPF3B	NP_542199.1	in vivo	12093754,9933612
COM_731	02717	NCBP1	NP_002477.1	in vivo	12093754,9933612
COM_731	04035	NXF1	NP_006353.2	in vivo	12093754,9933612
COM_731	05609	RBM8A	NP_005096.1	in vivo	12093754,9933612
COM_731	07341	RNPS1	NP_006702.1	in vivo	12093754,9933612
COM_731	09168	THOC4	NP_005773.3	in vivo	12093754,9933612
COM_731	10405	UPF2	NP_542166.1	in vivo	12093754,9933612
COM_731	10441	SRRM1	NP_005830.2	in vivo	12093754,9933612
COM_732	02247	UPF3B	NP_542199.1	in vivo	14527413
COM_732	03254	UPF1	Q92900	in vivo	14527413
COM_732	03758	EXOSC2	NP_055100.2	in vivo	14527413
COM_732	07250	PARN	NP_002573.1	in vivo	14527413
COM_732	10309	XRN2	NP_036387.2	in vivo	14527413
COM_732	10405	UPF2	NP_542166.1	in vivo	14527413
COM_732	13125	DCP2	NP_689837.2	in vivo	14527413
COM_732	16185	PDP1	NP_060914.2	in vivo	14527413
COM_732	16221	EXOSC4	NP_061910.1	in vivo	14527413
COM_733	02247	UPF3B	NP_542199.1	in vivo	12718880
COM_733	05609	RBM8A	NP_005096.1	in vivo	12718880
COM_733	10405	UPF2	NP_542166.1	in vivo	12718880
COM_735	02273	TRPC5	NP_036603.1	in vivo	12857742
COM_735	04710	TRPC6	NP_004612.2	in vivo	12857742
COM_735	09154	TRPC4	NP_003297.1	in vivo	12857742
COM_735	11894	TRPC1	NP_003295.1	in vivo	12857742
COM_735	15999	TRPC3	NP_001124170.1	in vivo	12857742
COM_737	02314	WAS	NP_000368.1	in vitro	11721045
COM_737	02427	RPS4X	NP_000998.1	in vitro	11721045
COM_737	11969	ARPC5	NP_005708.1	in vitro	11721045
COM_738	02314	WAS	NP_000368.1	in vitro;in vivo	11052943,12872157,10381382,11146629,10563804
COM_738	05023	ACTR2	NP_001005386.1	in vitro;in vivo	11052943,12872157,10381382,11146629,10563804
COM_738	05024	ACTR3	NP_005712.1	in vitro;in vivo	11052943,12872157,10381382,11146629,10563804
COM_738	05434	WASF1	NP_003922.1	in vitro;in vivo	11052943,12872157,10381382,11146629,10563804
COM_738	05448	WASL	NP_003932.3	in vitro;in vivo	11052943,12872157,10381382,11146629,10563804
COM_74	00150	GRB2	NP_002077.1	in vivo	9544989
COM_74	01681	SOS1	NP_005624.2	in vivo	9544989
COM_74	02780	SHC1	NP_001123512.1	in vivo	9544989
COM_741	02340	RNF128	NP_919445.1	in vivo	14661020
COM_741	04405	USP8	NP_005145.3	in vivo	14661020
COM_741	08493	OTUB1	NP_060140.2	in vivo	14661020
COM_743	02407	ELK1	NP_005220.2	in vitro;in vivo	7540136
COM_743	02592	ELK4	NP_001964.2	in vitro;in vivo	7540136
COM_743	02593	ELK3	NP_005221.2	in vitro;in vivo	7540136
COM_743	02788	SRF	NP_003122.1	in vitro;in vivo	7540136
COM_744	02410	PIGA	NP_002632.1	in vitro	9463366
COM_744	02540	PIGH	NP_004560.1	in vitro	9463366
COM_744	03433	PIGC	NP_714969.1	in vitro	9463366
COM_744	09307	PIGQ	NP_683721.1	in vitro	9463366
COM_748	02428	SSX1	NP_005626.1	in vivo	11734557
COM_748	02559	SS18	AAK21314.1	in vivo	11734557
COM_748	03364	SMARCB1	NP_003064.2	in vivo	11734557
COM_75	00150	GRB2	NP_002077.1	in vivo	11707404
COM_75	02780	SHC1	NP_001123512.1	in vivo	11707404
COM_75	05116	GAB1	NP_997006.1	in vivo	11707404
COM_750	02436	TAF1	NP_004597.2	in vitro;in vivo	7958900,9603936,8577725,7724559,8224850
COM_750	02511	TBP	NP_003185.1	in vitro;in vivo	7958900,9603936,8577725,7724559,8224850
COM_750	02747	GTF2A2	NP_004483.1	in vitro;in vivo	7958900,9603936,8577725,7724559,8224850
COM_750	02748	GTF2A1	NP_056943.1	in vitro;in vivo	7958900,9603936,8577725,7724559,8224850
COM_751	02436	TAF1	NP_004597.2	in vivo	9045704
COM_751	02511	TBP	NP_003185.1	in vivo	9045704
COM_751	11876	TAF5	NP_008882.2	in vivo	9045704
COM_754	02437	AR	NP_000035.2	in vivo	12612053
COM_754	03143	HDAC1	NP_004955.2	in vivo	12612053
COM_754	09690	SIN3A	NP_056292.1	in vivo	12612053
COM_754	13391	EFCAB6	NP_073622.2	in vivo	12612053
COM_756	02483	SMARCA2	NP_003061.3	in vitro;in vivo	12044884
COM_756	03081	TMF1	NP_009045.2	in vitro;in vivo	12044884
COM_756	04459	SMARCA4	NP_001122321.1	in vitro;in vivo	12044884
COM_76	00150	GRB2	NP_002077.1	in vivo	12424224
COM_76	04829	PDZK1	NP_002605.2	in vivo	12424224
COM_76	06306	KIRREL	NP_060710.3	in vivo	12424224
COM_760	02489	KLC1	NP_001123579.1	in vivo	9624122
COM_760	03212	KLC3	NP_803136.2	in vivo	9624122
COM_760	07214	KIF5B	NP_004512.1	in vivo	9624122
COM_760	09108	KIF5A	NP_004975.2	in vivo	9624122
COM_764	02511	TBP	NP_003185.1	in vitro;in vivo	10373544
COM_764	05347	GTF3C2	NP_001512.1	in vitro;in vivo	10373544
COM_764	05361	BRF1	NP_001510.2	in vitro;in vivo	10373544
COM_764	11997	GTF3C3	NP_036218.1	in vitro;in vivo	10373544
COM_764	16077	GTF3C5	NP_001116295.1	in vitro;in vivo	10373544
COM_765	02511	TBP	NP_003185.1	in vitro;in vivo	10373544
COM_765	05347	GTF3C2	NP_001512.1	in vitro;in vivo	10373544
COM_765	05361	BRF1	NP_001510.2	in vitro;in vivo	10373544
COM_765	16077	GTF3C5	NP_001116295.1	in vitro;in vivo	10373544
COM_769	02512	TNS1	NP_072174.3	in vivo	11493697
COM_769	09524	NPHP1	NP_000263.2	in vivo	11493697
COM_769	04248	BCAR1	NP_055382.2	in vivo	11493697
COM_770	02525	SGCA	NP_000014.1	in vitro;in vivo	10767327
COM_770	02942	SGCB	NP_000223.1	in vitro;in vivo	10767327
COM_770	03141	DTNA	NP_001381.2	in vitro;in vivo	10767327
COM_770	03246	SGCD	NP_000328.2	in vitro;in vivo	10767327
COM_770	03359	SSPN	NP_005077.2	in vitro;in vivo	10767327
COM_770	07039	SGCG	NP_000222.1	in vitro;in vivo	10767327
COM_771	02525	SGCA	NP_000014.1	in vitro;in vivo	10993904
COM_771	02942	SGCB	NP_000223.1	in vitro;in vivo	10993904
COM_771	03246	SGCD	NP_000328.2	in vitro;in vivo	10993904
COM_771	04999	SGCE	NP_001092871.1	in vitro;in vivo	10993904
COM_771	07039	SGCG	NP_000222.1	in vitro;in vivo	10993904
COM_773	02534	CREBBP	NP_004371.2	in vitro;in vivo	10075656
COM_773	03288	PPARG	NP_056953.2	in vitro;in vivo	10075656
COM_773	04078	EP300	NP_001420.2	in vitro;in vivo	10075656
COM_774	02534	CREBBP	NP_004371.2	in vitro;in vivo	10673036
COM_774	03356	SMAD1	NP_005891.1	in vitro;in vivo	10673036
COM_774	04078	EP300	NP_001420.2	in vitro;in vivo	10673036
COM_775	02534	CREBBP	NP_004371.2	in vitro;in vivo	11744733
COM_775	04078	EP300	NP_001420.2	in vitro;in vivo	11744733
COM_775	06011	CITED4	NP_597724.1	in vitro;in vivo	11744733
COM_78	00169	CALR	NP_004334.1	in vivo	9545232
COM_78	00189	B2M	NP_004039.1	in vivo	9545232
COM_78	00252	CANX	NP_001737.1	in vivo	9545232
COM_78	00834	HLA-G	NP_002118.1	in vivo	9545232
COM_78	00877	HLA-E	NP_005507.3	in vivo	9545232
COM_78	00884	HLA-F	NP_001091949.1	in vivo	9545232
COM_78	03625	PDIA3	NP_005304.3	in vivo	9545232
COM_78	09061	TAPBP	NP_757345.2	in vivo	9545232
COM_781	02596	AHR	NP_001612.1	in vitro;in vivo	10395741,12139968
COM_781	02910	NCOR2	NP_006303.3	in vitro;in vivo	10395741,12139968
COM_781	14814	NCOA7	NP_861447.3	in vitro;in vivo	10395741,12139968
COM_782	02619	MAPK14	NP_001306.1	in vitro	11847341
COM_782	03833	TRAF6	NP_665802.1	in vitro	11847341
COM_782	04012	MAP3K7IP1	NP_006107.1	in vitro	11847341
COM_786	02646	SMN1	NP_000335.1	in vivo	12065586
COM_786	03999	SIP1	NP_003607.1	in vivo	12065586
COM_786	05859	DDX20	NP_009135.4	in vivo	12065586
COM_786	06109	GEMIN5	NP_056280.2	in vivo	12065586
COM_786	06110	GEMIN6	NP_079051.9	in vivo	12065586
COM_786	07370	GEMIN4	NP_056536.2	in vivo	12065586
COM_787	03040	SNRPD1	NP_008869.1	in vivo	12975319
COM_787	01655	SNRPB	NP_937859.1	in vivo	12975319
COM_787	14326	LSM10	NP_116270.1	in vivo	12975319
COM_787	02646	SMN1	NP_000335.1	in vivo	12975319
COM_787	11289	LSM11	NP_775762.1	in vivo	12975319
COM_788	02651	CSTF3	NP_001317.1	in vitro;in vivo	10669729,7590244
COM_788	02652	CSTF2	NP_001316.1	in vitro;in vivo	10669729,7590244
COM_788	02653	CSTF1	NP_001315.1	in vitro;in vivo	10669729,7590244
COM_788	05823	CPSF1	NP_037423.2	in vitro;in vivo	10669729,7590244
COM_788	05824	CPSF2	NP_059133.1	in vitro;in vivo	10669729,7590244
COM_788	05825	CPSF3	NP_057291.1	in vitro;in vivo	10669729,7590244
COM_788	09090	SYMPK	NP_004810.2	in vitro;in vivo	10669729,7590244
COM_789	02656	XRCC2	NP_005422.1	in vitro;in vivo	11842113,11751635,12975363
COM_789	04143	RAD51C	NP_478123.1	in vitro;in vivo	11842113,11751635,12975363
COM_789	04255	RAD51L1	NP_598193.2	in vitro;in vivo	11842113,11751635,12975363
COM_789	04261	RAD51L3	NP_001136043.1	in vitro;in vivo	11842113,11751635,12975363
COM_79	00169	CALR	NP_004334.1	in vitro;in vivo	12239218
COM_79	00252	CANX	NP_001737.1	in vitro;in vivo	12239218
COM_79	01780	CD1D	NP_001757.1	in vitro;in vivo	12239218
COM_79	03625	PDIA3	NP_005304.3	in vitro;in vivo	12239218
COM_790	02656	XRCC2	NP_005422.1	in vivo	12975363
COM_790	04261	RAD51L3	NP_001136043.1	in vivo	12975363
COM_790	05211	BLM	NP_000048.1	in vivo	12975363
COM_795	02717	NCBP1	NP_002477.1	in vitro	10786834,15574332
COM_795	03109	RAN	NP_006316.1	in vitro	10786834,15574332
COM_795	03975	XPO1	NP_003391.1	in vitro	10786834,15574332
COM_795	05503	NCBP2	NP_031388.2	in vitro	10786834,15574332
COM_795	15122	PHAX	NP_115553.2	in vitro	10786834,15574332
COM_797	02726	SREBF2	NP_004590.2	in vivo	12242332
COM_797	03300	SCAP	NP_036367.2	in vivo	12242332
COM_797	16361	INSIG2	NP_057217.2	in vivo	12242332
COM_799	02737	SUB1	NP_006704.3	in vitro;in vivo	9660958
COM_799	05347	GTF3C2	NP_001512.1	in vitro;in vivo	9660958
COM_799	07540	GTF3C1	NP_001511.2	in vitro;in vivo	9660958
COM_8	00021	ACVR1	NP_001096.1	in vivo	9748228
COM_8	00025	ACVR2A	NP_001607.1	in vivo	9748228
COM_8	04106	ACVR2B	NP_001097.2	in vivo	9748228
COM_80	00169	CALR	NP_004334.1	in vivo	10508608,8805302
COM_80	00826	HLA-A	NP_002107.3	in vivo	10508608,8805302
COM_80	00828	HLA-B	NP_005505.2	in vivo	10508608,8805302
COM_80	01359	TAP1	NP_000584.2	in vivo	10508608,8805302
COM_80	01360	TAP2	NP_000535.3	in vivo	10508608,8805302
COM_80	03625	PDIA3	NP_005304.3	in vivo	10508608,8805302
COM_80	09061	TAPBP	NP_757345.2	in vivo	10508608,8805302
COM_800	02747	GTF2A2	NP_004483.1	in vitro;in vivo	10570139
COM_800	02748	GTF2A1	NP_056943.1	in vitro;in vivo	10570139
COM_800	09272	TBPL1	NP_004856.1	in vitro;in vivo	10570139
COM_802	02749	MASP1	NP_624302.1	in vivo	10679061
COM_802	03153	FCN1	NP_001994.2	in vivo	10679061
COM_802	05484	MASP2	NP_006601.2	in vivo	10679061
COM_803	02749	MASP1	NP_624302.1	in vitro	11907111
COM_803	05399	FCN3	NP_003656.2	in vitro	11907111
COM_803	05484	MASP2	NP_006601.2	in vitro	11907111
COM_811	02806	E2F4	NP_001941.2	in vivo	9724731
COM_811	03143	HDAC1	NP_004955.2	in vivo	9724731
COM_811	00312	RBL1	NP_002886.2	in vivo	9724731
COM_815	02829	HMGA1	NP_665906.1	in vitro;in vivo	11834421,11279116
COM_815	02843	PDX1	NP_000200.1	in vitro;in vivo	11834421,11279116
COM_815	03443	MEIS2	NP_733775.1	in vitro;in vivo	11834421,11279116
COM_815	08889	PBX1	NP_002576.1	in vitro;in vivo	11834421,11279116
COM_817	02853	NPTX2	NP_002514.1	in vitro;in vivo	10748068
COM_817	03843	NPTX1	NP_002513.2	in vitro;in vivo	10748068
COM_817	03993	RCN2	NP_002893.1	in vitro;in vivo	10748068
COM_818	02853	NPTX2	NP_002514.1	in vitro	9261167,10748068
COM_818	03843	NPTX1	NP_002513.2	in vitro	9261167,10748068
COM_818	03993	RCN2	NP_002893.1	in vitro	9261167,10748068
COM_818	14837	NPTXR	NP_055108.2	in vitro	9261167,10748068
COM_819	02874	TCEB2	NP_996896.1	in vitro;in vivo	11384984
COM_819	02875	TCEB1	NP_005639.1	in vitro;in vivo	11384984
COM_819	03444	CUL5	NP_003469.2	in vitro;in vivo	11384984
COM_819	06794	RBX1	NP_055063.1	in vitro;in vivo	11384984
COM_819	10102	LRRC41	NP_006360.3	in vitro;in vivo	11384984
COM_82	00176	BSG	NP_001719.2	in vitro;in vivo	9360995
COM_82	00628	ITGB1	NP_391987.1	in vitro;in vivo	9360995
COM_82	00945	ITGA6	NP_001073286.1	in vitro;in vivo	9360995
COM_820	02874	TCEB2	NP_996896.1	in vitro;in vivo	14960280
COM_820	02875	TCEB1	NP_005639.1	in vitro;in vivo	14960280
COM_820	03444	CUL5	NP_003469.2	in vitro;in vivo	14960280
COM_820	06794	RBX1	NP_055063.1	in vitro;in vivo	14960280
COM_820	16353	NEURL2	NP_542787.1	in vitro;in vivo	14960280
COM_822	02874	TCEB2	NP_996896.1	in vivo	12149480
COM_822	02875	TCEB1	NP_005639.1	in vivo	12149480
COM_822	06786	CUL2	NP_003582.2	in vivo	12149480
COM_822	06794	RBX1	NP_055063.1	in vivo	12149480
COM_822	06991	MED8	NP_443109.2	in vivo	12149480
COM_823	02874	TCEB2	NP_996896.1	in vitro;in vivo	11994304
COM_823	02875	TCEB1	NP_005639.1	in vitro;in vivo	11994304
COM_823	15479	TCEB3C	NP_663628.2	in vitro;in vivo	11994304
COM_824	02874	TCEB2	NP_996896.1	in vitro	10692460
COM_824	02875	TCEB1	NP_005639.1	in vitro	10692460
COM_824	18169	TCEB3B	NP_057511.2	in vitro	10692460
COM_828	10675	ASB8	NP_077000.1	in vitro	12559969
COM_828	02874	TCEB2	NP_996896.1	in vitro	12559969
COM_828	02875	TCEB1	NP_005639.1	in vitro	12559969
COM_829	02877	SF3A2	NP_009096.2	in vivo	11500380,12234937
COM_829	06903	SF3A1	NP_005868.1	in vivo	11500380,12234937
COM_829	10410	SF3B2	NP_006833.2	in vivo	11500380,12234937
COM_829	10411	SF3A3	NP_006793.1	in vivo	11500380,12234937
COM_829	12027	SF3B3	NP_036558.3	in vivo	11500380,12234937
COM_829	12028	SF3B4	NP_005841.1	in vivo	11500380,12234937
COM_83	00176	BSG	NP_001719.2	in vitro;in vivo	9360995
COM_83	00628	ITGB1	NP_391987.1	in vitro;in vivo	9360995
COM_83	05431	ITGA3	NP_005492.1	in vitro;in vivo	9360995
COM_837	02893	ARCN1	NP_001646.2	in vivo	12388752
COM_837	02981	COPB1	NP_057535.1	in vivo	12388752
COM_837	03564	COPA	NP_001091868.1	in vivo	12388752
COM_837	05074	COPG2	NP_036265.3	in vivo	12388752
COM_837	06089	COPE	NP_009194.2	in vivo	12388752
COM_837	06103	COPB2	NP_004757.1	in vivo	12388752
COM_837	09887	COPG	NP_057212.1	in vivo	12388752
COM_837	16547	BET1L	NP_001092257.1	in vivo	12388752
COM_838	02901	TRIM26	NP_003440.1	in vivo	9624122
COM_838	07214	KIF5B	NP_004512.1	in vivo	9624122
COM_838	09108	KIF5A	NP_004975.2	in vivo	9624122
COM_842	02916	GTF3A	NP_002088.2	in vitro	12711686
COM_842	05361	BRF1	NP_001510.2	in vitro	12711686
COM_842	07540	GTF3C1	NP_001511.2	in vitro	12711686
COM_845	02929	KCNJ6	NP_002231.1	in vivo	12297500
COM_845	02959	KCNJ9	NP_004974.2	in vivo	12297500
COM_845	03323	KCNJ3	NP_002230.1	in vivo	12297500
COM_845	09010	KCNJ5	NP_000881.3	in vivo	12297500
COM_846	02941	PRKDC	NP_008835.5	in vivo	15377652
COM_846	08935	XRCC5	NP_066964.1	in vivo	15377652
COM_846	16252	MDC1	NP_055456.2	in vivo	15377652
COM_847	02943	FANCE	NP_068741.1	in vitro	12093742
COM_847	04262	FANCG	NP_004620.1	in vitro	12093742
COM_847	04589	FANCF	NP_073562.1	in vitro	12093742
COM_847	06186	FANCA	NP_000126.2	in vitro	12093742
COM_848	02948	SFRS5	AAA93070.1	in vivo	10983978
COM_848	05155	PPARGC1A	NP_037393.1	in vivo	10983978
COM_848	09052	SFRS4	NP_005617.2	in vivo	10983978
COM_848	09054	SFRS6	NP_006266.2	in vivo	10983978
COM_849	02948	SFRS5	AAA93070.1	in vivo	9531537
COM_849	10441	SRRM1	NP_005830.2	in vivo	9531537
COM_849	09052	SFRS4	NP_005617.2	in vivo	9531537
COM_85	00178	CD40	NP_001241.1	in vitro;in vivo	12207328
COM_85	00990	IL4R	NP_000409.1	in vitro;in vivo	12207328
COM_85	02547	JAK3	NP_000206.2	in vitro;in vivo	12207328
COM_850	02954	GFER	NP_005253.3	in vitro;in vivo	15304329
COM_850	05146	COPS2	NP_001137359.1	in vitro;in vivo	15304329
COM_850	06888	COPS5	NP_006828.2	in vitro;in vivo	15304329
COM_850	15991	GPS1	NP_997657.1	in vitro;in vivo	15304329
COM_850	16737	COPS8	NP_006701.1	in vitro;in vivo	15304329
COM_851	02975	TERF1	NP_059523.2	in vitro;in vivo	15383534
COM_851	03610	TERF2	NP_005643.1	in vitro;in vivo	15383534
COM_851	05452	TERF2IP	NP_061848.2	in vitro;in vivo	15383534
COM_851	12417	ACD	NP_001075955.1	in vitro;in vivo	15383534
COM_851	07572	POT1	NP_056265.2	in vitro;in vivo	15383534
COM_851	16056	TINF2	NP_001092744.1	in vitro;in vivo	15383534
COM_853	02975	TERF1	NP_059523.2	in vitro;in vivo	15231715,14715659
COM_853	12417	ACD	NP_001075955.1	in vitro;in vivo	15231715,14715659
COM_853	07572	POT1	NP_056265.2	in vitro;in vivo	15231715,14715659
COM_853	16056	TINF2	NP_001092744.1	in vitro;in vivo	15231715,14715659
COM_854	02981	COPB1	NP_057535.1	in vivo	12388752,11323436
COM_854	03564	COPA	NP_001091868.1	in vivo	12388752,11323436
COM_854	06089	COPE	NP_009194.2	in vivo	12388752,11323436
COM_854	06103	COPB2	NP_004757.1	in vivo	12388752,11323436
COM_854	16547	BET1L	NP_001092257.1	in vivo	12388752,11323436
COM_855	02981	COPB1	NP_057535.1	in vivo	10982407
COM_855	06103	COPB2	NP_004757.1	in vivo	10982407
COM_855	09887	COPG	NP_057212.1	in vivo	10982407
COM_855	16739	COPZ2	NP_057513.1	in vivo	10982407
COM_857	02988	LTBR	NP_002333.1	in vitro;in vivo	12571250
COM_857	03419	BIRC2	NP_001157.1	in vitro;in vivo	12571250
COM_857	03538	TRAF2	NP_066961.2	in vitro;in vivo	12571250
COM_857	03539	TRAF3	NP_663777.1	in vitro;in vivo	12571250
COM_857	05157	TNFSF14	NP_003798.2	in vitro;in vivo	12571250
COM_857	05560	DIABLO	NP_063940.1	in vitro;in vivo	12571250
COM_859	02995	SMAD4	NP_005350.1	in vivo	14633973
COM_859	03356	SMAD1	NP_005891.1	in vivo	14633973
COM_859	12225	ECSIT	NP_057665.2	in vivo	14633973
COM_860	02995	SMAD4	NP_005350.1	in vitro	9732876
COM_860	04380	SMAD3	NP_005893.1	in vitro	9732876
COM_860	01302	JUN	NP_002219.1	in vitro	9732876
COM_860	01275	FOS	NP_005243.1	in vitro	9732876
COM_862	03012	NUP98	NP_057404.2	in vivo	11564755
COM_862	06354	NUP133	NP_060700.2	in vivo	11564755
COM_862	06356	NUP107	NP_065134.1	in vivo	11564755
COM_862	16254	NUP160	NP_056046.1	in vivo	11564755
COM_863	03013	VCP	NP_009057.1	in vitro;in vivo	12473691
COM_863	04426	STX5	NP_003155.2	in vitro;in vivo	12473691
COM_863	09425	NSFL1C	NP_057227.2	in vitro;in vivo	12473691
COM_863	15645	VCPIP1	NP_079330.2	in vitro;in vivo	12473691
COM_864	03013	VCP	NP_009057.1	in vitro	11913976
COM_864	11641	TOMM34	NP_006800.2	in vitro	11913976
COM_864	16524	ATP6V1D	NP_057078.1	in vitro	11913976
COM_865	03016	AP2A1	AAH14214.1	in vitro;in vivo	11331585
COM_865	04637	AP1G1	NP_001025178.1	in vitro;in vivo	11331585
